id	name	type	population
310M200US17380	Cleveland Micro Area (MS)	msa	34107
0500000US28011	"Bolivar County, MS"	county	34107
8600000US60169	60169 ZIP Code	zip_code	34103
8600000US53066	53066 ZIP Code	zip_code	34097
8600000US39212	39212 ZIP Code	zip_code	34092
8600000US36830	36830 ZIP Code	zip_code	34089
8600000US40291	40291 ZIP Code	zip_code	34087
8600000US40165	40165 ZIP Code	zip_code	34077
8600000US22201	22201 ZIP Code	zip_code	34069
8600000US92660	92660 ZIP Code	zip_code	34068
1600000US2854040	"Olive Branch, MS"	place	34050
0500000US19167	"Sioux County, IA"	county	34050
8600000US71603	71603 ZIP Code	zip_code	34047
8600000US91750	91750 ZIP Code	zip_code	34045
8600000US94952	94952 ZIP Code	zip_code	34039
8600000US17050	17050 ZIP Code	zip_code	34035
8600000US98604	98604 ZIP Code	zip_code	34033
1600000US2731076	"Inver Grove Heights, MN"	place	34024
8600000US55433	55433 ZIP Code	zip_code	34024
8600000US20886	20886 ZIP Code	zip_code	34023
8600000US44512	44512 ZIP Code	zip_code	34019
8600000US71107	71107 ZIP Code	zip_code	34019
310M200US45000	Susanville Micro Area (CA)	msa	34018
8600000US71291	71291 ZIP Code	zip_code	34018
0500000US06035	"Lassen County, CA"	county	34018
1600000US4213208	"Chester, PA"	place	34011
1600000US4960930	"Pleasant Grove, UT"	place	34010
0500000US01079	"Lawrence County, AL"	county	34009
1600000US3979002	"Upper Arlington, OH"	place	34008
1600000US0178552	"Vestavia Hills, AL"	place	33993
1600000US0162328	"Prattville, AL"	place	33983
8600000US60007	60007 ZIP Code	zip_code	33973
8600000US31601	31601 ZIP Code	zip_code	33968
8600000US95820	95820 ZIP Code	zip_code	33967
8600000US84037	84037 ZIP Code	zip_code	33965
8600000US46222	46222 ZIP Code	zip_code	33954
0500000US45089	"Williamsburg County, SC"	county	33944
8600000US23059	23059 ZIP Code	zip_code	33940
8600000US28607	28607 ZIP Code	zip_code	33938
1600000US1210825	"Carrollwood, FL"	place	33934
0500000US51137	"Orange County, VA"	county	33934
8600000US97266	97266 ZIP Code	zip_code	33933
8600000US63119	63119 ZIP Code	zip_code	33929
1600000US2829180	"Greenville, MS"	place	33928
8600000US43110	43110 ZIP Code	zip_code	33926
8600000US94523	94523 ZIP Code	zip_code	33923
8600000US75126	75126 ZIP Code	zip_code	33914
8600000US45701	45701 ZIP Code	zip_code	33913
8600000US55311	55311 ZIP Code	zip_code	33912
8600000US28115	28115 ZIP Code	zip_code	33908
8600000US29650	29650 ZIP Code	zip_code	33900
8600000US92373	92373 ZIP Code	zip_code	33891
8600000US75075	75075 ZIP Code	zip_code	33884
0500000US48477	"Washington County, TX"	county	33863
310M200US14780	Brenham Micro Area (TX)	msa	33863
0500000US37113	"Macon County, NC"	county	33859
1600000US1758447	"Pekin, IL"	place	33858
8600000US94040	94040 ZIP Code	zip_code	33852
8600000US23060	23060 ZIP Code	zip_code	33848
8600000US46112	46112 ZIP Code	zip_code	33844
8600000US23228	23228 ZIP Code	zip_code	33844
8600000US20782	20782 ZIP Code	zip_code	33840
1600000US1363952	"Redan, GA"	place	33839
1600000US0654092	"Orangevale, CA"	place	33832
8600000US85712	85712 ZIP Code	zip_code	33830
8600000US39180	39180 ZIP Code	zip_code	33827
8600000US02127	02127 ZIP Code	zip_code	33825
8600000US75904	75904 ZIP Code	zip_code	33824
0500000US48147	"Fannin County, TX"	county	33819
1600000US3744220	"Mooresville, NC"	place	33812
8600000US79423	79423 ZIP Code	zip_code	33809
1600000US4916270	"Cottonwood Heights, UT"	place	33804
0500000US22039	"Evangeline Parish, LA"	county	33793
8600000US98032	98032 ZIP Code	zip_code	33791
8600000US14621	14621 ZIP Code	zip_code	33789
1600000US2236255	"Houma, LA"	place	33788
1600000US1906355	"Bettendorf, IA"	place	33783
8600000US27205	27205 ZIP Code	zip_code	33782
8600000US94115	94115 ZIP Code	zip_code	33782
8600000US19115	19115 ZIP Code	zip_code	33780
8600000US39042	39042 ZIP Code	zip_code	33776
1600000US1351670	"Milton, GA"	place	33767
8600000US49855	49855 ZIP Code	zip_code	33767
8600000US06614	06614 ZIP Code	zip_code	33760
1600000US4866128	"Schertz, TX"	place	33758
8600000US32940	32940 ZIP Code	zip_code	33752
8600000US01810	01810 ZIP Code	zip_code	33746
8600000US16601	16601 ZIP Code	zip_code	33742
8600000US62025	62025 ZIP Code	zip_code	33736
8600000US96002	96002 ZIP Code	zip_code	33730
8600000US48105	48105 ZIP Code	zip_code	33729
8600000US28311	28311 ZIP Code	zip_code	33727
310M200US46860	Vernal Micro Area (UT)	msa	33722
0500000US49047	"Uintah County, UT"	county	33722
8600000US67846	67846 ZIP Code	zip_code	33720
8600000US95341	95341 ZIP Code	zip_code	33713
8600000US95126	95126 ZIP Code	zip_code	33711
8600000US93955	93955 ZIP Code	zip_code	33709
8600000US96001	96001 ZIP Code	zip_code	33702
8600000US44266	44266 ZIP Code	zip_code	33702
8600000US28214	28214 ZIP Code	zip_code	33696
8600000US48313	48313 ZIP Code	zip_code	33692
8600000US68521	68521 ZIP Code	zip_code	33692
8600000US93940	93940 ZIP Code	zip_code	33685
8600000US76180	76180 ZIP Code	zip_code	33674
8600000US77044	77044 ZIP Code	zip_code	33672
8600000US92131	92131 ZIP Code	zip_code	33672
8600000US84601	84601 ZIP Code	zip_code	33667
0500000US54077	"Preston County, WV"	county	33666
8600000US85213	85213 ZIP Code	zip_code	33659
8600000US98001	98001 ZIP Code	zip_code	33655
1600000US0617946	"Dana Point, CA"	place	33652
8600000US80231	80231 ZIP Code	zip_code	33647
8600000US85016	85016 ZIP Code	zip_code	33646
8600000US85138	85138 ZIP Code	zip_code	33637
310M200US21380	Emporia Micro Area (KS)	msa	33624
0500000US20111	"Lyon County, KS"	county	33624
1600000US1355020	"Newnan, GA"	place	33619
1600000US0840377	"Ken Caryl, CO"	place	33617
8600000US91754	91754 ZIP Code	zip_code	33616
8600000US13502	13502 ZIP Code	zip_code	33615
8600000US33801	33801 ZIP Code	zip_code	33614
8600000US27511	27511 ZIP Code	zip_code	33613
8600000US44095	44095 ZIP Code	zip_code	33613
8600000US60621	60621 ZIP Code	zip_code	33608
8600000US49341	49341 ZIP Code	zip_code	33588
8600000US91007	91007 ZIP Code	zip_code	33586
8600000US98168	98168 ZIP Code	zip_code	33585
8600000US11566	11566 ZIP Code	zip_code	33582
1600000US0666070	"San Dimas, CA"	place	33582
8600000US19601	19601 ZIP Code	zip_code	33574
8600000US84116	84116 ZIP Code	zip_code	33574
1600000US3929106	"Gahanna, OH"	place	33570
8600000US93405	93405 ZIP Code	zip_code	33567
8600000US64133	64133 ZIP Code	zip_code	33567
8600000US62526	62526 ZIP Code	zip_code	33559
8600000US21230	21230 ZIP Code	zip_code	33556
1600000US5548500	"Manitowoc, WI"	place	33548
8600000US52240	52240 ZIP Code	zip_code	33544
1600000US3758860	"Salisbury, NC"	place	33543
8600000US19121	19121 ZIP Code	zip_code	33543
8600000US95482	95482 ZIP Code	zip_code	33538
8600000US34116	34116 ZIP Code	zip_code	33537
8600000US40220	40220 ZIP Code	zip_code	33525
8600000US85203	85203 ZIP Code	zip_code	33514
0500000US18051	"Gibson County, IN"	county	33514
1600000US0657764	"Pleasant Hill, CA"	place	33513
8600000US95340	95340 ZIP Code	zip_code	33512
1600000US3650100	"New City, NY"	place	33510
1600000US2641420	"Jackson, MI"	place	33506
8600000US32810	32810 ZIP Code	zip_code	33503
8600000US33030	33030 ZIP Code	zip_code	33500
8600000US84606	84606 ZIP Code	zip_code	33499
8600000US78539	78539 ZIP Code	zip_code	33495
8600000US98056	98056 ZIP Code	zip_code	33492
8600000US93060	93060 ZIP Code	zip_code	33489
8600000US10035	10035 ZIP Code	zip_code	33488
8600000US33594	33594 ZIP Code	zip_code	33482
8600000US80227	80227 ZIP Code	zip_code	33473
8600000US92649	92649 ZIP Code	zip_code	33470
8600000US98038	98038 ZIP Code	zip_code	33468
1600000US4850256	"Nacogdoches, TX"	place	33466
8600000US75214	75214 ZIP Code	zip_code	33460
8600000US30350	30350 ZIP Code	zip_code	33451
8600000US48209	48209 ZIP Code	zip_code	33446
8600000US00683	00683 ZIP Code	zip_code	33442
8600000US91773	91773 ZIP Code	zip_code	33441
1600000US1278325	"Winter Springs, FL"	place	33438
8600000US98513	98513 ZIP Code	zip_code	33436
8600000US02864	02864 ZIP Code	zip_code	33429
8600000US89149	89149 ZIP Code	zip_code	33420
8600000US30542	30542 ZIP Code	zip_code	33420
8600000US19154	19154 ZIP Code	zip_code	33419
8600000US56601	56601 ZIP Code	zip_code	33418
8600000US33908	33908 ZIP Code	zip_code	33418
8600000US03038	03038 ZIP Code	zip_code	33417
0500000US47103	"Lincoln County, TN"	county	33411
1600000US3643335	"Long Beach, NY"	place	33407
8600000US30132	30132 ZIP Code	zip_code	33402
1600000US0670742	"Seaside, CA"	place	33402
0500000US18073	"Jasper County, IN"	county	33398
0500000US51109	"Louisa County, VA"	county	33384
1600000US2464950	"Randallstown, MD"	place	33382
8600000US29209	29209 ZIP Code	zip_code	33381
8600000US92679	92679 ZIP Code	zip_code	33377
1600000US3663418	"Rome, NY"	place	33375
8600000US75229	75229 ZIP Code	zip_code	33371
0500000US22047	"Iberville Parish, LA"	county	33360
8600000US01760	01760 ZIP Code	zip_code	33353
1600000US3743920	"Monroe, NC"	place	33343
8600000US19002	19002 ZIP Code	zip_code	33342
8600000US33435	33435 ZIP Code	zip_code	33336
8600000US57702	57702 ZIP Code	zip_code	33336
8600000US97527	97527 ZIP Code	zip_code	33322
1600000US3011397	"Butte-Silver Bow, MT"	place	33319
0500000US19125	"Marion County, IA"	county	33318
8600000US43221	43221 ZIP Code	zip_code	33315
8600000US20165	20165 ZIP Code	zip_code	33306
8600000US76502	76502 ZIP Code	zip_code	33305
8600000US89509	89509 ZIP Code	zip_code	33302
8600000US30813	30813 ZIP Code	zip_code	33290
0500000US51001	"Accomack County, VA"	county	33289
8600000US59701	59701 ZIP Code	zip_code	33286
1600000US1753481	"Northbrook, IL"	place	33283
8600000US98002	98002 ZIP Code	zip_code	33281
1600000US2638640	"Holland, MI"	place	33281
8600000US64055	64055 ZIP Code	zip_code	33281
8600000US11422	11422 ZIP Code	zip_code	33280
8600000US90008	90008 ZIP Code	zip_code	33280
8600000US28348	28348 ZIP Code	zip_code	33279
0500000US18183	"Whitley County, IN"	county	33274
8600000US46260	46260 ZIP Code	zip_code	33273
8600000US66212	66212 ZIP Code	zip_code	33262
8600000US77017	77017 ZIP Code	zip_code	33259
1600000US1239525	"Lauderdale Lakes, FL"	place	33259
8600000US21212	21212 ZIP Code	zip_code	33255
8600000US33040	33040 ZIP Code	zip_code	33254
8600000US44121	44121 ZIP Code	zip_code	33252
8600000US44004	44004 ZIP Code	zip_code	33250
8600000US33410	33410 ZIP Code	zip_code	33249
8600000US30315	30315 ZIP Code	zip_code	33248
1600000US1723256	"Elk Grove Village, IL"	place	33247
1600000US0868847	"Security-Widefield, CO"	place	33246
0500000US13219	"Oconee County, GA"	county	33240
8600000US19152	19152 ZIP Code	zip_code	33238
8600000US34293	34293 ZIP Code	zip_code	33236
8600000US97404	97404 ZIP Code	zip_code	33229
1600000US1766703	"St. Charles, IL"	place	33227
8600000US21703	21703 ZIP Code	zip_code	33226
1600000US3637044	"Huntington Station, NY"	place	33224
8600000US86442	86442 ZIP Code	zip_code	33223
1600000US0653448	"Oildale, CA"	place	33222
0500000US17157	"Randolph County, IL"	county	33218
1600000US1321380	"Dalton, GA"	place	33217
8600000US34758	34758 ZIP Code	zip_code	33208
8600000US21136	21136 ZIP Code	zip_code	33190
8600000US95821	95821 ZIP Code	zip_code	33190
8600000US17112	17112 ZIP Code	zip_code	33190
0500000US29107	"Lafayette County, MO"	county	33188
8600000US30068	30068 ZIP Code	zip_code	33185
310M200US31680	Malvern Micro Area (AR)	msa	33182
0500000US05059	"Hot Spring County, AR"	county	33182
0500000US17133	"Monroe County, IL"	county	33181
8600000US35630	35630 ZIP Code	zip_code	33178
8600000US98366	98366 ZIP Code	zip_code	33176
8600000US34232	34232 ZIP Code	zip_code	33171
8600000US55369	55369 ZIP Code	zip_code	33164
8600000US08016	08016 ZIP Code	zip_code	33162
8600000US49506	49506 ZIP Code	zip_code	33159
8600000US90601	90601 ZIP Code	zip_code	33145
8600000US03104	03104 ZIP Code	zip_code	33145
8600000US76544	76544 ZIP Code	zip_code	33143
0500000US40089	"McCurtain County, OK"	county	33143
8600000US73110	73110 ZIP Code	zip_code	33142
8600000US33133	33133 ZIP Code	zip_code	33141
8600000US12901	12901 ZIP Code	zip_code	33137
8600000US46526	46526 ZIP Code	zip_code	33137
8600000US98662	98662 ZIP Code	zip_code	33132
8600000US23831	23831 ZIP Code	zip_code	33130
1600000US4741200	"La Vergne, TN"	place	33127
8600000US62301	62301 ZIP Code	zip_code	33125
8600000US48073	48073 ZIP Code	zip_code	33123
8600000US91325	91325 ZIP Code	zip_code	33121
1600000US1783245	"Woodridge, IL"	place	33119
0500000US27097	"Morrison County, MN"	county	33118
8600000US55443	55443 ZIP Code	zip_code	33116
1600000US4155200	"Oregon City, OR"	place	33115
8600000US01852	01852 ZIP Code	zip_code	33106
8600000US85716	85716 ZIP Code	zip_code	33098
8600000US34667	34667 ZIP Code	zip_code	33097
310M200US23140	Frankfort Micro Area (IN)	msa	33086
0500000US18023	"Clinton County, IN"	county	33086
0500000US51023	"Botetourt County, VA"	county	33076
8600000US14225	14225 ZIP Code	zip_code	33075
8600000US37363	37363 ZIP Code	zip_code	33075
8600000US98030	98030 ZIP Code	zip_code	33074
8600000US37110	37110 ZIP Code	zip_code	33063
8600000US30045	30045 ZIP Code	zip_code	33063
8600000US22207	22207 ZIP Code	zip_code	33057
1600000US0624722	"Foothill Farms, CA"	place	33052
8600000US95973	95973 ZIP Code	zip_code	33046
8600000US77351	77351 ZIP Code	zip_code	33044
8600000US08757	08757 ZIP Code	zip_code	33041
8600000US70118	70118 ZIP Code	zip_code	33036
0500000US39079	"Jackson County, OH"	county	33034
310M200US27160	Jackson Micro Area (OH)	msa	33034
8600000US78414	78414 ZIP Code	zip_code	33033
8600000US08759	08759 ZIP Code	zip_code	33033
8600000US37312	37312 ZIP Code	zip_code	33032
8600000US37814	37814 ZIP Code	zip_code	33030
8600000US98290	98290 ZIP Code	zip_code	33018
8600000US32817	32817 ZIP Code	zip_code	33015
8600000US91206	91206 ZIP Code	zip_code	33014
1600000US0819150	"Dakota Ridge, CO"	place	33009
8600000US34209	34209 ZIP Code	zip_code	33008
8600000US80211	80211 ZIP Code	zip_code	33007
0500000US18055	"Greene County, IN"	county	33001
8600000US22079	22079 ZIP Code	zip_code	32986
8600000US45503	45503 ZIP Code	zip_code	32978
310M200US45980	Troy Micro Area (AL)	msa	32977
8600000US18018	18018 ZIP Code	zip_code	32977
0500000US01109	"Pike County, AL"	county	32977
8600000US94603	94603 ZIP Code	zip_code	32977
8600000US33180	33180 ZIP Code	zip_code	32972
8600000US29615	29615 ZIP Code	zip_code	32967
8600000US02368	02368 ZIP Code	zip_code	32952
1600000US0640886	"Lawndale, CA"	place	32950
8600000US98155	98155 ZIP Code	zip_code	32942
8600000US48642	48642 ZIP Code	zip_code	32933
8600000US23229	23229 ZIP Code	zip_code	32930
1600000US2453325	"Montgomery Village, MD"	place	32926
8600000US60076	60076 ZIP Code	zip_code	32922
1600000US1226375	"Golden Glades, FL"	place	32909
1600000US4826736	"Fort Hood, TX"	place	32902
1600000US2302795	"Bangor, ME"	place	32900
0500000US35055	"Taos County, NM"	county	32899
310M200US45340	Taos Micro Area (NM)	msa	32899
310M200US14820	Brevard Micro Area (NC)	msa	32894
0500000US37175	"Transylvania County, NC"	county	32894
0500000US45023	"Chester County, SC"	county	32879
0500000US24011	"Caroline County, MD"	county	32871
1600000US4816624	"Copperas Cove, TX"	place	32869
0500000US26047	"Emmet County, MI"	county	32858
8600000US46835	46835 ZIP Code	zip_code	32855
0500000US27103	"Nicollet County, MN"	county	32849
8600000US62234	62234 ZIP Code	zip_code	32843
0500000US54051	"Marshall County, WV"	county	32840
8600000US95660	95660 ZIP Code	zip_code	32835
1600000US1239200	"Land O' Lakes, FL"	place	32831
8600000US19151	19151 ZIP Code	zip_code	32824
1600000US2248785	"Marrero, LA"	place	32824
8600000US11433	11433 ZIP Code	zip_code	32821
8600000US44070	44070 ZIP Code	zip_code	32818
1600000US1260975	"Riviera Beach, FL"	place	32814
8600000US02816	02816 ZIP Code	zip_code	32800
0500000US27005	"Becker County, MN"	county	32800
8600000US89081	89081 ZIP Code	zip_code	32798
1600000US3925914	"Fairborn, OH"	place	32798
8600000US10065	10065 ZIP Code	zip_code	32797
8600000US90606	90606 ZIP Code	zip_code	32791
8600000US78242	78242 ZIP Code	zip_code	32786
8600000US79705	79705 ZIP Code	zip_code	32784
8600000US24112	24112 ZIP Code	zip_code	32773
8600000US79416	79416 ZIP Code	zip_code	32772
8600000US56301	56301 ZIP Code	zip_code	32766
8600000US27614	27614 ZIP Code	zip_code	32764
1600000US2555990	"Randolph, MA"	place	32762
8600000US94526	94526 ZIP Code	zip_code	32755
0500000US26063	"Huron County, MI"	county	32751
8600000US06489	06489 ZIP Code	zip_code	32745
1600000US0685446	"Wildomar, CA"	place	32744
1600000US3613376	"Centereach, NY"	place	32738
8600000US30338	30338 ZIP Code	zip_code	32737
8600000US92311	92311 ZIP Code	zip_code	32724
8600000US98122	98122 ZIP Code	zip_code	32722
8600000US30344	30344 ZIP Code	zip_code	32715
1600000US1718563	"Danville, IL"	place	32715
8600000US93710	93710 ZIP Code	zip_code	32701
0500000US45067	"Marion County, SC"	county	32695
8600000US00961	00961 ZIP Code	zip_code	32691
0500000US26165	"Wexford County, MI"	county	32690
1600000US1248050	"Navarre, FL"	place	32689
8600000US37160	37160 ZIP Code	zip_code	32686
8600000US72956	72956 ZIP Code	zip_code	32685
0500000US20121	"Miami County, KS"	county	32682
0500000US29219	"Warren County, MO"	county	32667
8600000US03301	03301 ZIP Code	zip_code	32665
8600000US19087	19087 ZIP Code	zip_code	32663
8600000US07410	07410 ZIP Code	zip_code	32659
1600000US3422470	"Fair Lawn, NJ"	place	32659
0500000US18169	"Wabash County, IN"	county	32650
8600000US77045	77045 ZIP Code	zip_code	32650
310M200US47340	Wabash Micro Area (IN)	msa	32650
8600000US10309	10309 ZIP Code	zip_code	32646
8600000US90807	90807 ZIP Code	zip_code	32645
8600000US29841	29841 ZIP Code	zip_code	32639
8600000US32114	32114 ZIP Code	zip_code	32630
8600000US76039	76039 ZIP Code	zip_code	32626
8600000US02472	02472 ZIP Code	zip_code	32622
0500000US23029	"Washington County, ME"	county	32621
8600000US28273	28273 ZIP Code	zip_code	32618
310M200US15700	Cambridge Micro Area (MD)	msa	32617
0500000US24019	"Dorchester County, MD"	county	32617
0500000US72101	"Morovis Municipio, PR"	county	32609
8600000US21742	21742 ZIP Code	zip_code	32609
8600000US00687	00687 ZIP Code	zip_code	32609
8600000US80241	80241 ZIP Code	zip_code	32605
8600000US32807	32807 ZIP Code	zip_code	32604
8600000US85206	85206 ZIP Code	zip_code	32602
8600000US28056	28056 ZIP Code	zip_code	32599
8600000US78217	78217 ZIP Code	zip_code	32596
0500000US72141	"Utuado Municipio, PR"	county	32593
1600000US2459425	"Owings Mills, MD"	place	32590
8600000US53216	53216 ZIP Code	zip_code	32590
8600000US35244	35244 ZIP Code	zip_code	32586
8600000US60517	60517 ZIP Code	zip_code	32578
310M200US28780	Kingsville Micro Area (TX)	msa	32576
8600000US15001	15001 ZIP Code	zip_code	32573
8600000US95901	95901 ZIP Code	zip_code	32569
8600000US28677	28677 ZIP Code	zip_code	32557
8600000US76904	76904 ZIP Code	zip_code	32554
8600000US11510	11510 ZIP Code	zip_code	32553
1600000US3983622	"Westlake, OH"	place	32552
8600000US44145	44145 ZIP Code	zip_code	32552
8600000US60098	60098 ZIP Code	zip_code	32549
310M200US31380	Macomb Micro Area (IL)	msa	32549
0500000US17109	"McDonough County, IL"	county	32549
8600000US55024	55024 ZIP Code	zip_code	32547
8600000US85020	85020 ZIP Code	zip_code	32540
8600000US14534	14534 ZIP Code	zip_code	32537
1600000US4145000	"McMinnville, OR"	place	32536
1600000US2624290	"Eastpointe, MI"	place	32524
8600000US44805	44805 ZIP Code	zip_code	32524
8600000US93101	93101 ZIP Code	zip_code	32523
0500000US33007	"Coos County, NH"	county	32520
1600000US4819624	"Deer Park, TX"	place	32517
8600000US19904	19904 ZIP Code	zip_code	32516
8600000US92841	92841 ZIP Code	zip_code	32512
